GEMEINDE_COMUNE_DE; GEMEINDE_COMUNE_IT; CODE_STRASSE_VIA; STRASSE_VIA_DE; STRASSE_VIA_IT; 
Partschins; Parcines; 150; JOSEF-LADURNER-STRAßE; VIA JOSEF LADURNER; 
Partschins; Parcines; 160; KALTENBACHWEG; VIA KALTENBACH; 
Partschins; Parcines; 170; KIRCHPLATZ; PIAZZA DELLA CHIESA; 
Partschins; Parcines; 180; KLEINKARLBACHER STRAßE; VIA KLEINKARLBACH; 
Partschins; Parcines; 185; KREUZÄCKERWEG; VIA KREUZÄCKER; 
Partschins; Parcines; 190; LAHNSTRAßE; VIA LAHN; 
Partschins; Parcines; 200; LODNERSTRAßE; VIA LODNER; 
Partschins; Parcines; 210; MAIR-AM-ORT-GASSE; VICOLO MAIR AM ORT; 
Partschins; Parcines; 230; MAX-VALIER-STRAßE; VIA MAX VALIER; 
Partschins; Parcines; 220; MAX-VON-ISSER-STRAßE; VIA MAX VON ISSER; 
Partschins; Parcines; 250; P.-MITTERHOFER-PLATZ; PIAZZA P. MITTERHOFER; 
Partschins; Parcines; 260; P.-MITTERHOFER-STRAßE; VIA P. MITTERHOFER; 
Partschins; Parcines; 245; PETER-ANICH-STRAßE; VIA PETER ANICH; 
Partschins; Parcines; 270; PRÖFINGWEG; VIA PRÖFING; 
Partschins; Parcines; 280; QUADRATSTRAßE; VIA QUADRAT; 
Partschins; Parcines; 290; REIMMICHLSTRAßE; VIA REIMMICHL; 
Partschins; Parcines; 300; RIEDSTRAßE; VIA RIED; 
Partschins; Parcines; 310; RÖMERSTRAßE; VIA DEI ROMANI; 
Partschins; Parcines; 316; SAGBAUERWEG; VIA SAGBAUER; 
Partschins; Parcines; 330; SARINGSTRAßE; VIA SARING; 
Partschins; Parcines; 340; SAUTRINGWEG; VIA SAUTRING; 
Partschins; Parcines; 350; SCHLOSSERGASSE; VICOLO DEL FABBRO; 
Partschins; Parcines; 360; SCHULMEISTERWEG; VIA DEL MAESTRO; 
Partschins; Parcines; 370; SONNENBERGWEG; VIA SONNENBERG; 
Partschins; Parcines; 390; SPAUREGGSTRAßE; VIA SPAUREGG; 
Partschins; Parcines; 430; ST.-JAKOB-STRAßE; VIA ST. JAKOB; 
Partschins; Parcines; 440; ST.-MARGARETA-STRAßE; VIA ST. MARGARETA; 
Partschins; Parcines; 400; STACHELBURGWEG; VIA STACHELBURG; 
Partschins; Parcines; 415; STAINWENTWEG; VIA STAINWENT; 
Partschins; Parcines; 410; STAMPFSTRAßE; VIA STAMPF; 
Partschins; Parcines; 445; STEINACKER-STRAßE; VIA STEINACKER; 
Partschins; Parcines; 450; TABLANDER STRAßE; VIA TABLAND; 
Partschins; Parcines; 460; TAUFNERGASSE; VICOLO TAUFNER; 
Partschins; Parcines; 470; TEXELSTRAßE; VIA TEXEL; 
Partschins; Parcines; 480; TSCHIGATSTRAßE; VIA TSCHIGAT; 
Partschins; Parcines; 485; UNTERE-WIES-STRAßE; VIA UNTERE WIES; 
Partschins; Parcines; 490; VERTIGENSTRAßE; VIA VERTIGEN; 
Partschins; Parcines; 500; VINSCHGAUSTRAßE; VIA VENOSTA; 
Partschins; Parcines; 320; VON-VINTLER-STRAßE; VIA VON VINTLER; 
Partschins; Parcines; 510; WASSERFALLWEG; VIA CASCATA; 
Partschins; Parcines; 520; WEIRACHWEG; VIA WEIRACH; 
Partschins; Parcines; 530; ZEHENTSTRAßE; VIA ZEHENT; 
Partschins; Parcines; 540; ZIELSTRAßE; VIA ZIEL; 
Percha; Perca; 30; AM MÜHLWEG; VIA  MÜHLWEG; 
Percha; Perca; 24; AMETZWEG; VIA  AMETZ; 
Percha; Perca; 0; ASCHBACH; SOPRANESSANO; 
Percha; Perca; 29; ASCHBACHER STRASSE; VIA  SOPRANESSANO; 
Percha; Perca; 31; BAHNHOFSTRASSE; VIA STAZIONE; 
Percha; Perca; 21; BALTHASAR-STEINER-WEG; VIA BALTHASAR STEINER; 
Percha; Perca; 6; BIRKENWEG; VIA  DELLE BETULLE; 
Percha; Perca; 9; ENGELBERGER PLATZ; PIAZZA ENGELBERGER; 
Percha; Perca; 16; FLURWEG; VIA  FLURWEG; 
Percha; Perca; 7; FÖHRENWEG; VIA  DEI PINI; 
Percha; Perca; 3; GILBERT-WURZER-WEG; VIA  GILBERT WURZER; 
Percha; Perca; 15; HAIDACHERWEG; VIA  HAIDACHER; 
Percha; Perca; 12; IM ANGER; IM ANGER; 
Percha; Perca; 22; IN DER AUE; IN DER AUE; 
Percha; Perca; 26; LEACHLWEG; VIA  LEACHL; 
Percha; Perca; 0; LITSCHBACH; RIO LICCIO; 
Percha; Perca; 28; MAIR-AM-BACH-WEG; VIA  MAIR AM BACH; 
Percha; Perca; 4; OBERWIELENBACHER STRASSE; VIA  VILA DI SOPRA; 
Percha; Perca; 17; PLATTNER STRASSE; VIA  PLATA; 
Percha; Perca; 1; PUSTERTALER STRASSE; VIA  VAL PUSTERIA; 
Percha; Perca; 19; PYRAMIDENWEG; VIA  DELLE PIRAMIDI; 
Percha; Perca; 20; RÖMERSTRASSE; VIA  RÖMER; 
Percha; Perca; 10; SANDEGGSTRASSE; VIA  SANDEGG; 
Percha; Perca; 18; SCHIESSTANDWEG; VIA  SCHIESSTAND; 
Percha; Perca; 5; SONNBERGSTRASSE; VIA  SONNBERG; 
Percha; Perca; 27; ST.-JAKOB-STRASSE; VIA  ST.JAKOB; 
Percha; Perca; 11; ST.-KASSIAN-WEG; VIA  ST.KASSIAN; 
Percha; Perca; 13; ST.-NIKOLAUS-STRASSE; VIA  ST.NIKOLAUS; 
Percha; Perca; 0; WIELENBERG; MONTEVILA; 
Percha; Perca; 25; WIELENBERGER STRASSE; VIA  MONTEVILA; 
Percha; Perca; 23; WIELENSTRASSE; VIA  WIELEN; 
Percha; Perca; 8; WIESENWEG; VIA  DEI PRATI; 
Percha; Perca; 14; WOLFSGRUBENWEG; VIA  WOLFSGRUBEN; 
Percha; Perca; 2; ZUM HOHEN KREUZ; VIA  ZUM HOHEN KREUZ; 
Plaus; Plaus; 150; ANGERWEG; VIA ANGER; 
Plaus; Plaus; 80; BAHNHOFSTRASSE; VIA STAZIONE; 
Plaus; Plaus; 50; BIRCHBERG; MONTE BETULLA; 
Plaus; Plaus; 10; DORF; PAESE; 
Plaus; Plaus; 20; DREILANDWEG; VIA DREILAND; 
Plaus; Plaus; 160; ERLENWEG; VIA ONTANI; 
Plaus; Plaus; 90; ETSCHDAMM; ARGINE ADIGE; 
Plaus; Plaus; 100; FELDWEG; VIA DEI CAMPI; 
Plaus; Plaus; 110; FLORIANIWEG; VIA SAN FLORIANO; 
Plaus; Plaus; 40; GRÖBENWEG; VIA GRÖBEN; 
Plaus; Plaus; 120; HANDWERKERZONE; ZONA ARTIGIANALE; 
Plaus; Plaus; 30; HILBWEG; VIA HILB; 
Plaus; Plaus; 70; SÄGEWEG; VIA SEGHERIA; 
Plaus; Plaus; 140; ST.-ULRICH-STRASSE; VIA SAN ULRICO; 
Plaus; Plaus; 60; UNTERMELSWEG; VIA UNTERMELS; 
Plaus; Plaus; 170; WIDUMWEG; VIA CANONICA; 
Waidbruck; Ponte Gardena; 209; BERGWEG; VIA MONTE; 
Waidbruck; Ponte Gardena; 210; BURGFRIEDENSTRASSE; VIA BURGFRIEDEN; 
Waidbruck; Ponte Gardena; 211; DORFSTRASSE; VIA PAESE; 
Waidbruck; Ponte Gardena; 201; EISACKSTRASSE; VIA ISARCO; 
Waidbruck; Ponte Gardena; 207; JODOKWEG; VIA JODOK; 
Waidbruck; Ponte Gardena; 208; KASTELRUTHER STRASSE; VIA CASTELROTTO; 
Waidbruck; Ponte Gardena; 205; KIRCHGASSE; VICOLO DELLA CHIESA; 
Waidbruck; Ponte Gardena; 204; MÜHLENWEG; VIA MULINI; 
Waidbruck; Ponte Gardena; 203; OSWALD VON WOLKENSTEIN-PLATZ; PIAZZA OSWALD VON WOLKENSTEIN; 
Waidbruck; Ponte Gardena; 202; RATHAUSPLATZ; PIAZZA MUNICIPIO; 
Waidbruck; Ponte Gardena; 206; TROSTBURGWEG; VIA TROSTBURG; 
Burgstall; Postal; 10; BAHNHOFSTRASSE; VIA STAZIONE; 
Burgstall; Postal; 210; BAHNHOFWIESEN; CAMPI STAZIONE; 
Burgstall; Postal; 170; BERGMANNWEG; VIA BERGMANN; 
Burgstall; Postal; 120; BURGWEG; VIA CASTELLO; 
Burgstall; Postal; 190; DORFPLATZ; PIAZZA CENTRALE; 
Burgstall; Postal; 30; FELDWEG; VIA CAMPAGNA; 
Burgstall; Postal; 180; GEWERBEZONE WINKELAU; ZONA DI PRODUZ. WINKELAU; 
Burgstall; Postal; 140; GRAF-VOLKMAR-STRASSE; VIA VOLKMAR; 
Burgstall; Postal; 160; HARMONIESTRASSE; VIA ARMONIA; 
Burgstall; Postal; 70; HERTERWEG; VIA DEL PASTORE; 
Burgstall; Postal; 40; KIRCHWEG; VIA CHIESA; 
Burgstall; Postal; 20; MAIERGASSE; VICOLO MAIER; 
Burgstall; Postal; 80; MARCONISTRASSE; VIA MARCONI; 
Burgstall; Postal; 90; NEUGASSE; VICOLO NUOVO; 
Burgstall; Postal; 130; PFEFFERLEWEG; VIA PFEFFERLE; 
Burgstall; Postal; 50; PRANTLWEG; VIA PRANTL; 
Burgstall; Postal; 110; RAUTWEG; VIA RAUT; 
Burgstall; Postal; 200; REITH; REITH; 
Burgstall; Postal; 1; ROMSTRASSE; VIA ROMA; 
Burgstall; Postal; 60; VÖRANERWEG; VIA VERANO; 
Prad am Stilfser Joch; Prato allo Stelvio; 120; AGUMS; AGUMES; 
Prad am Stilfser Joch; Prato allo Stelvio; 11; BAHNHOF SPONDINIG; STAZIONE SPONDIGNA; 
Prad am Stilfser Joch; Prato allo Stelvio; 190; DORNWEG; VIA SPINE; 
Prad am Stilfser Joch; Prato allo Stelvio; 132; ETSCHWEG; VIA ADIGE; 
Prad am Stilfser Joch; Prato allo Stelvio; 10; HAUPTSTRASSE; VIA PRINCIPALE; 
Prad am Stilfser Joch; Prato allo Stelvio; 220; HINTERGASSE; HINTERGASSE; 
Prad am Stilfser Joch; Prato allo Stelvio; 200; KIEFERNHAINWEG; VIA PINETA; 
Prad am Stilfser Joch; Prato allo Stelvio; 130; KIRCHWEG; VIA ALLA CHIESA; 
Prad am Stilfser Joch; Prato allo Stelvio; 100; KREUZWEG; VIA CROCE; 
Prad am Stilfser Joch; Prato allo Stelvio; 160; LANWEG; VIA FRANA; 
Prad am Stilfser Joch; Prato allo Stelvio; 170; LICHTENBERG-HÖFE; MONTECHIARO MASI; 
Prad am Stilfser Joch; Prato allo Stelvio; 140; MARKTWEG; VIA MERCATO; 
Prad am Stilfser Joch; Prato allo Stelvio; 150; MITTELGASSE; VICOLO DI MEZZO; 
Prad am Stilfser Joch; Prato allo Stelvio; 240; MÜHLAUWEG; VIA MÜHLAU; 
Prad am Stilfser Joch; Prato allo Stelvio; 250; MÜHLBACHGASSE; VIA MÜHLBACH; 
Prad am Stilfser Joch; Prato allo Stelvio; 260; NEU-ULMER STRASSE; VIA NEU ULM; 
Prad am Stilfser Joch; Prato allo Stelvio; 230; NITTWEG; VIA NITT; 
Prad am Stilfser Joch; Prato allo Stelvio; 70; PLATTERGASSE; VICOLO PLATTER; 
Prad am Stilfser Joch; Prato allo Stelvio; 90; REUTWEG; VIA NUOVA; 
Prad am Stilfser Joch; Prato allo Stelvio; 50; SACKGASSE; VICOLO CHIUSO; 
Prad am Stilfser Joch; Prato allo Stelvio; 80; SANDWEG; VIA ARENA; 
Prad am Stilfser Joch; Prato allo Stelvio; 131; SCHLOSSWEG; VIA CASTELLO; 
Prad am Stilfser Joch; Prato allo Stelvio; 60; SCHMIEDGASSE; VICOLO MANISCALCHI; 
Prad am Stilfser Joch; Prato allo Stelvio; 210; SCHULGASSE; VICOLO SCUOLA; 
Prad am Stilfser Joch; Prato allo Stelvio; 30; SILBERSTRASSE; VIA ARGENTIERI; 
Prad am Stilfser Joch; Prato allo Stelvio; 22; SONNENWEG; VIA DEL SOLE; 
Prad am Stilfser Joch; Prato allo Stelvio; 20; ST. ANTONWEG; VIA S. ANTONIO; 
Prad am Stilfser Joch; Prato allo Stelvio; 40; ST. JOHANNGASSE; VICOLO S. GIOVANNI; 
Prad am Stilfser Joch; Prato allo Stelvio; 110; VELLNAIR; VALNERA; 
Prad am Stilfser Joch; Prato allo Stelvio; 21; WIESENWEG; VIA DEI PRATI; 
Prad am Stilfser Joch; Prato allo Stelvio; 180; ZINGGWEG; VIA ZINGG; 
Prettau; Predoi; 29; AUSSERBICHL; AUSSERBICHL; 
Prettau; Predoi; 23; BACHERHOF; BACHERHOF; 
Prettau; Predoi; 30; BRUCHERHOF; BRUCHERHOF; 
Prettau; Predoi; 7; BRUGGERHOF; BRUGGERHOF; 
Prettau; Predoi; 13; EBNERGASSE; EBNERGASSE; 
Prettau; Predoi; 32; GÖTSCHGASSE; GÖTSCHGASSE; 
Prettau; Predoi; 5; GROSSBACHHOF; GROSSBACHHOF; 
Prettau; Predoi; 31; HOFERHOF; HOFERHOF; 
Prettau; Predoi; 25; HOLZERHOF; HOLZERHOF; 
Prettau; Predoi; 6; HÖRMANNGASSE; HÖRMANNGASSE; 
Prettau; Predoi; 21; INNERBICHLHOF; INNERBICHLHOF; 
Prettau; Predoi; 3; KASERN; CASERE; 
Prettau; Predoi; 16; KIRCHDORF; KIRCHDORF; 
Prettau; Predoi; 4; KNAPPENECK; KNAPPENECK; 
Prettau; Predoi; 20; KOFEL; KOFEL; 
Prettau; Predoi; 2; LANGACKERER; LANGACKERER; 
Prettau; Predoi; 1; LENZERHOF; LENZERHOF; 
Prettau; Predoi; 10; NEUHAUSERGASSE; NEUHAUSERGASSE; 
Prettau; Predoi; 22; NIEDERWIESERHOF; NIEDERWIESERHOF; 
Prettau; Predoi; 28; STEGERHOF; STEGERHOF; 
Prettau; Predoi; 27; UNTERTAL; UNTERTAL; 
Prettau; Predoi; 26; WALDNERHOF; WALDNERHOF; 
Prettau; Predoi; 24; WEIHERGASSE; WEIHERGASSE; 
Proveis; Proves; 22; BACHWIESE; BACHWIESE; 
Proveis; Proves; 6; BUACHA; BUACHA; 
Proveis; Proves; 21; DAU; DAU; 
Proveis; Proves; 29; GAMPENWEG; GAMPENWEG; 
Proveis; Proves; 25; GRUABA; GRUABA; 
Proveis; Proves; 26; HANDWERKERZONE GATSCH; ZONA ARTIGIANALE GATSCH; 
Proveis; Proves; 7; HÖFLER; HÖFLER; 
Proveis; Proves; 10; KIRCHBICHL; KIRCHBICHL; 
Proveis; Proves; 3; KOFL; KOFL; 
Proveis; Proves; 1; KÖRBLER; KÖRBLER; 
Proveis; Proves; 4; LUKASEN; LUKASEN; 
Proveis; Proves; 16; MAIERHOF; MAIERHOF; 
Proveis; Proves; 18; MATZLAUN; MATZLAUN; 
Proveis; Proves; 17; NEUHAUS; NEUHAUS; 
Proveis; Proves; 19; NÖDER; NÖDER; 
Proveis; Proves; 11; OBERBICHL; OBERBICHL; 
Proveis; Proves; 9; OBERGAMPEN; OBERGAMPEN; 
Proveis; Proves; 14; OBERWEG; OBERWEG; 
Proveis; Proves; 23; PLÄTZEN; PLÄTZEN; 
Proveis; Proves; 5; STABLET; STABLET; 
Proveis; Proves; 15; TAL; TAL; 
Proveis; Proves; 12; UNTERBICHL; UNTERBICHL; 
Proveis; Proves; 8; UNTERGAMPEN; UNTERGAMPEN; 
Proveis; Proves; 13; UNTERWEG; UNTERWEG; 
Proveis; Proves; 2; WEGELE; WEGELE; 
Proveis; Proves; 20; WINKL; WINKL; 
Ratschings; Racines; 16; ANGERWEG; VIA ANGER; 
Ratschings; Racines; 2; BERGL; BERGL; 
Ratschings; Racines; 3; BRAUNHOFE; BRAUNHOFE; 
Ratschings; Racines; 4; DORF; DORF; 
Ratschings; Racines; 53; DÖRFL; DÖRFL; 
Ratschings; Racines; 38; DURACH; DURACH; 
Ratschings; Racines; 5; ENTHOLZ; ENTHOLZ; 
Ratschings; Racines; 31; FRITZENGATTER; FRITZENGATTER; 
Ratschings; Racines; 41; FÜRHOLZ; FÜRHOLZ; 
Ratschings; Racines; 35; GASSEGAUD; GASSEGAUD; 
Ratschings; Racines; 6; GERAINE; GERAINE; 
Ratschings; Racines; 7; GESENNEN; GESENNEN; 
Ratschings; Racines; 8; GESILLE; GESILLE; 
Ratschings; Racines; 55; GOSPENEID; CASPINETO; 
Ratschings; Racines; 43; HANDWERKERZONE; ZONA ARTIGIANALE; 
Ratschings; Racines; 17; HANDWERKERZONE OST; ZONA ARTIGIANALE EST; 
Ratschings; Racines; 18; HANDWERKERZONE WEST; ZONA ARTIGIANALE OVEST; 
Ratschings; Racines; 19; HAUPTSTRASSE; VIA PRINCIPALE; 
Ratschings; Racines; 0; INNERRATSCHINGS; RACINES DI DENTRO; 
Ratschings; Racines; 20; INNERRUST; INNERRUST; 
Ratschings; Racines; 25; JAUFENPASS-STRASSE; VIA PASSO GIOVO; 
Ratschings; Racines; 26; JAUFENSTEG; PONTEGIOVO; 
Ratschings; Racines; 21; JAUFENSTRASSE; VIA GIOVO; 
Ratschings; Racines; 27; KALCH; CALICE; 
Ratschings; Racines; 9; KALCHERN; KALCHERN; 
Ratschings; Racines; 52; KALTENBRUNN; KALTENBRUNN; 
Ratschings; Racines; 39; KERSCHBAUM; KERSCHBAUM; 
Ratschings; Racines; 42; KIRCHDORF; KIRCHDORF; 
Ratschings; Racines; 22; KOFLWEG; VIA KOFL; 
Ratschings; Racines; 1; MAIERN; MASSERIA; 
Ratschings; Racines; 51; MITTERTAL; MITTERTAL; 
Ratschings; Racines; 23; MÜHLBACHLWEG; VIA MÜHLBACHL; 
Ratschings; Racines; 48; MÜHLE; MÜHLE; 
Ratschings; Racines; 33; NASSEREIT; NASSEREIT; 
Ratschings; Racines; 40; OBERDURACH; OBERDURACH; 
Ratschings; Racines; 10; OBERE GASSE; OBERE GASSE; 
Ratschings; Racines; 50; OBERTAL; OBERTAL; 
Ratschings; Racines; 13; OBERTELFES; TELVES DI SOPRA; 
Ratschings; Racines; 28; PARDAUN; PRATONE; 
Ratschings; Racines; 45; REMLAU; REMLAU; 
Ratschings; Racines; 11; RIED; RIED; 
Ratschings; Racines; 37; ROTWAND; ROTWAND; 
Ratschings; Racines; 44; RUNGGEN; RUNGGEN; 
Ratschings; Racines; 49; SCHLUPPES; CASALUPA; 
Ratschings; Racines; 29; SCHÖNAU; BELPRATO; 
Ratschings; Racines; 24; SCHULWEG; VIA SCUOLA; 
Ratschings; Racines; 32; SILBERPLATTE; SILBERPLATTE; 
Ratschings; Racines; 54; ST. ANTON; S. ANTONIO; 
Ratschings; Racines; 47; ST. BARBARA; ST. BARBARA; 
Ratschings; Racines; 46; ST. JOHANNES; ST. JOHANNES; 
Ratschings; Racines; 30; STANGE; STANGHE; 
Ratschings; Racines; 15; TELFERWEG; TELFERWEG; 
Ratschings; Racines; 12; UNTERE GASSE; UNTERE GASSE; 
Ratschings; Racines; 14; UNTERTELFES; TELVES DI SOTTO; 
Ratschings; Racines; 34; VÖGLS; VÖGLS; 
Ratschings; Racines; 36; WETZL; WETZL; 
Rasen-Antholz; Rasun Anterselva; 2201; ALOIS-NEGRELLI-STRAßE; VIA LUIGI NEGRELLI; 
Rasen-Antholz; Rasun Anterselva; 2214; AM PARK; AM PARK LOC.; 
Rasen-Antholz; Rasun Anterselva; 5501; AMMERERSTRAßE; VIA AMMERER; 
Rasen-Antholz; Rasun Anterselva; 5509; ANGERSTRAßE; VIA ANGER; 
Rasen-Antholz; Rasun Anterselva; 4406; ANTERER; ANTERER LOC.; 
Rasen-Antholz; Rasun Anterselva; 2202; ANTHOLZER TALSTRAßE; VIA VALLE D'ANTERSELVA; 
Rasen-Antholz; Rasun Anterselva; 3319; ANTLASSWEG; VIA ANTLASS; 
Rasen-Antholz; Rasun Anterselva; 4415; AUE; AUE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3303; BAULUCKEN; BAULUCKEN LOC.; 
Rasen-Antholz; Rasun Anterselva; 5516; BERGERSTRAßE; VIA BERGER; 
Rasen-Antholz; Rasun Anterselva; 2222; BINTERSTRAßE; VIA BINTER; 
Rasen-Antholz; Rasun Anterselva; 3309; BIOTOPSTRAßE; VIA DEL BIOTOPO; 
Rasen-Antholz; Rasun Anterselva; 6604; BIRKLEITENSTRAßE; VIA BIRKLEITEN; 
Rasen-Antholz; Rasun Anterselva; 2217; BOTENPLATZ; BOTENPLATZ LOC.; 
Rasen-Antholz; Rasun Anterselva; 5503; BURGEGGA STRAßE; VIA BURGEGGA; 
Rasen-Antholz; Rasun Anterselva; 3301; BURGFRIEDENSTRAßE; VIA BURGFRIEDEN; 
Rasen-Antholz; Rasun Anterselva; 3310; BURGWEG; BURGWEG LOC.; 
Rasen-Antholz; Rasun Anterselva; 3302; DIETRICH-VON-HEUFLER-STRAßE; VIA DIETRICH VON HEUFLER; 
Rasen-Antholz; Rasun Anterselva; 4410; DÖRFL; DÖRFL LOC.; 
Rasen-Antholz; Rasun Anterselva; 2210; ENGERTAL; ENGERTAL LOC.; 
Rasen-Antholz; Rasun Anterselva; 2221; ERLERBACHLWEG; VIA ERLERBACHL; 
Rasen-Antholz; Rasun Anterselva; 5514; FISCHASTRAßE; VIA FISCHA; 
Rasen-Antholz; Rasun Anterselva; 2223; FISCHERPLATZ; FISCHERPLATZ LOC.; 
Rasen-Antholz; Rasun Anterselva; 4417; FREIZEITZONE; ZONA SPORTIVA; 
Rasen-Antholz; Rasun Anterselva; 2208; GEPAIDEN; GEPAIDEN LOC.; 
Rasen-Antholz; Rasun Anterselva; 6601; GRASSLAHNE; GRASSLAHNE LOC.; 
Rasen-Antholz; Rasun Anterselva; 2218; GREITER; GREITER LOC.; 
Rasen-Antholz; Rasun Anterselva; 2203; HANDWERKERZONE RASEN; ZONA ARTIGIANALE RASUN; 
Rasen-Antholz; Rasun Anterselva; 5511; HAWARDSTRAßE; VIA HAWARD; 
Rasen-Antholz; Rasun Anterselva; 2220; HINTERAUE; HINTERAUE LOC.; 
Rasen-Antholz; Rasun Anterselva; 4405; HOFERBACHSTRAßE; VIA HOFERBACH; 
Rasen-Antholz; Rasun Anterselva; 6602; HOFERWEG; VIA HOFER; 
Rasen-Antholz; Rasun Anterselva; 4407; HOLZLEACHN; HOLZLEACHN LOC.; 
Rasen-Antholz; Rasun Anterselva; 5512; IM NEURAUT; IM NEURAUT LOC.; 
Rasen-Antholz; Rasun Anterselva; 2207; IMBERG; IMBERG LOC.; 
Rasen-Antholz; Rasun Anterselva; 2224; IN DER LINDE; IN DER LINDE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3317; INNERFELD; INNERFELD LOC.; 
Rasen-Antholz; Rasun Anterselva; 2225; J.-NEPOMUK-STRAßE; VIA J. NEPOMUK; 
Rasen-Antholz; Rasun Anterselva; 2215; KIRCHDORF; KIRCHDORF LOC.; 
Rasen-Antholz; Rasun Anterselva; 6606; KNAPPENWEG; VIA KNAPPEN; 
Rasen-Antholz; Rasun Anterselva; 3320; LACKENWEG; VIA LACKEN; 
Rasen-Antholz; Rasun Anterselva; 2211; LAHNE; LAHNE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3304; LEITE; LEITE LOC.; 
Rasen-Antholz; Rasun Anterselva; 5502; LORENZ-LEITGEB-STRAßE; VIA LORENZ LEITGEB; 
Rasen-Antholz; Rasun Anterselva; 4412; MAIERHÖFE; MAIERHÖFE LOC.; 
Rasen-Antholz; Rasun Anterselva; 5510; METZMÜLLERSTRAßE; VIA METZMÜLLER; 
Rasen-Antholz; Rasun Anterselva; 3323; MICHAEL-MESSNER-WEG; VIA MICHAEL MESSNER; 
Rasen-Antholz; Rasun Anterselva; 5517; MITTERTALER STRAßE; VIA ANTERSELVA DI MEZZO; 
Rasen-Antholz; Rasun Anterselva; 2213; MOOSZÄUNE; MOOSZÄUNE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3322; MÜHLTAL; MÜHLTAL LOC.; 
Rasen-Antholz; Rasun Anterselva; 4408; MÜHLZÄUNL; MÜHLZÄUNL LOC.; 
Rasen-Antholz; Rasun Anterselva; 1101; NASNER-BACH-STRAßE; VIA NASNER BACH; 
Rasen-Antholz; Rasun Anterselva; 1102; NEUNHÄUSERER STRAßE; VIA NOVE CASE; 
Rasen-Antholz; Rasun Anterselva; 3306; NEURASEN; NEURASEN LOC.; 
Rasen-Antholz; Rasun Anterselva; 0; NIEDERRASEN; RASUN DI SOTTO; 
Rasen-Antholz; Rasun Anterselva; 2212; NIEDERRASNER STRAßE; VIA RASUN DI SOTTO; 
Rasen-Antholz; Rasun Anterselva; 4403; NIEDERTALER STRAßE; VIA ANTERSELVA DI SOTTO; 
Rasen-Antholz; Rasun Anterselva; 4414; NÖSSLERSTRAßE; VIA NÖSSLER; 
Rasen-Antholz; Rasun Anterselva; 2206; OBERGOSTE; OBERGOSTE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3308; OBERRASNER STRAßE; VIA RASUN DI SOPRA; 
Rasen-Antholz; Rasun Anterselva; 3324; OBERSTALL; OBERSTALL LOC.; 
Rasen-Antholz; Rasun Anterselva; 6609; OBERTALER STRAßE; VIA ANTERSELVA DI SOPRA; 
Rasen-Antholz; Rasun Anterselva; 6607; PASSLERSTRAßE; VIA PASSLER; 
Rasen-Antholz; Rasun Anterselva; 6608; PAUL-ZINGERLE-STRAßE; VIA PAUL ZINGERLE; 
Rasen-Antholz; Rasun Anterselva; 3307; PEINTE; PEINTE LOC.; 
Rasen-Antholz; Rasun Anterselva; 2226; PFAFFINGER-STÖCKL-WEG; VIA PFAFFINGER STÖCKL; 
Rasen-Antholz; Rasun Anterselva; 5508; PFARRSTÜCKL; PFARRSTÜCKL LOC.; 
Rasen-Antholz; Rasun Anterselva; 3313; PITZÄCKER; PITZÄCKER LOC.; 
Rasen-Antholz; Rasun Anterselva; 3314; RAINWEG; VIA RAINWEG; 
Rasen-Antholz; Rasun Anterselva; 3318; RAUTBACHWEG; VIA RAUTBACH; 
Rasen-Antholz; Rasun Anterselva; 1103; RAUTBERG; RAUTBERG LOC.; 
Rasen-Antholz; Rasun Anterselva; 4416; RAUTERWEG; VIA RAUTER; 
Rasen-Antholz; Rasun Anterselva; 2227; REDENSBERGER STRAßE; VIA REDENSBERG; 
Rasen-Antholz; Rasun Anterselva; 1104; RIED; RIED LOC.; 
Rasen-Antholz; Rasun Anterselva; 5507; RIEPE; RIEPE LOC.; 
Rasen-Antholz; Rasun Anterselva; 3315; SIESLFELD; VIA SIESLFELD; 
Rasen-Antholz; Rasun Anterselva; 2216; SIMON-AICHNER-WEG; VIA SIMON AICHNER; 
Rasen-Antholz; Rasun Anterselva; 3311; SONNENWEG; VIA DEL SOLE; 
Rasen-Antholz; Rasun Anterselva; 3316; ST.-ANDREAS-WEG; VIA ST. ANDREAS; 
Rasen-Antholz; Rasun Anterselva; 5506; ST.-GEORG-STRAßE; VIA ST. GEORG; 
Rasen-Antholz; Rasun Anterselva; 6610; STALLER-SATTEL-STRAßE; VIA PASSO STALLE; 
Rasen-Antholz; Rasun Anterselva; 6603; STAUDACHERWEG; VIA STAUDACHER; 
Rasen-Antholz; Rasun Anterselva; 5513; SUNNSEITNWEG; VIA SUNNSEITN; 
Rasen-Antholz; Rasun Anterselva; 2209; TONING-STÖCKL-WEG; VIA TONINGSTÖCKL; 
Rasen-Antholz; Rasun Anterselva; 5504; VIERBRUNNENSTRAßE; VIA VIERBRUNNEN; 
Rasen-Antholz; Rasun Anterselva; 2219; VON-THUN-STRAßE; VIA VON THUN; 
Rasen-Antholz; Rasun Anterselva; 4401; WALDERHÖFE; WALDERHÖFE LOC.; 
